12,-22,-997,0
8,-19,-1013,0
12,-19,-1009,0
12,-15,-1009,0
8,-26,-1009,0
12,-19,-997,0
12,-19,-1009,0
16,-22,-1009,0
4,-19,-997,0
12,-30,-1001,0
8,-22,-1005,0
12,-22,-997,0
16,-19,-1001,0
8,-22,-990,0
12,-19,-1001,0
8,-19,-1001,0
16,-30,-1001,0
12,-15,-1005,0
8,-15,-1001,0
16,-22,-1001,0
8,-26,-1009,0
12,-22,-990,0
8,-26,-1001,0
16,-19,-1013,0
12,-15,-997,0
12,-19,-1009,0
12,-15,-1009,0
16,-19,-1005,0
16,-22,-997,0
16,-19,-1021,0
8,-22,-1005,0
12,-22,-1005,0
12,-19,-997,0
8,-19,-997,0
8,-22,-1001,0
16,-15,-1001,0
12,-26,-1001,0
12,-22,-1005,0
12,-22,-997,0
8,-22,-1005,0
12,-19,-1001,0
12,-22,-1005,0
16,-19,-1005,0
12,-26,-1005,0
16,-19,-997,0
16,-15,-1009,0
8,-26,-1005,0
16,-22,-1005,0
12,-26,-1009,0
12,-22,-1005,0
12,-22,-986,0
12,-19,-997,0
16,-22,-1005,0
16,-22,-1021,0
16,-26,-997,0
12,-19,-1009,0
12,-26,-1001,0
16,-15,-1001,0
16,-19,-1001,0
16,-19,-1009,0
16,-22,-1001,0
8,-30,-1025,0
16,-22,-1001,0
12,-19,-1001,0
8,-19,-1005,0
12,-19,-1001,0
8,-26,-986,0
12,-26,-1009,0
12,-26,-1001,0
4,-22,-1013,0
16,-19,-994,0
16,-26,-1001,0
12,-26,-994,0
8,-22,-1017,0
12,-30,-1005,0
8,-15,-997,0
20,-15,-1005,0
16,-19,-1013,0
8,-19,-1005,0
12,-22,-1001,0
8,-22,-1001,0
8,-19,-1001,0
16,-26,-1005,0
16,-22,-1001,0
8,-19,-1005,0
16,-26,-1005,0
12,-22,-1009,0
16,-19,-1005,0
8,-19,-997,0
8,-22,-1009,0
8,-22,-1009,0
16,-22,-1009,0
16,-19,-1005,0
20,-30,-1001,0
20,-19,-1009,0
16,-22,-1013,0
16,-26,-1005,0
12,-19,-1009,0
16,-22,-1005,0
12,-15,-1013,0
12,-22,-1005,0
12,-19,-1005,0
12,-19,-1005,0
8,-19,-1005,0
4,-19,-997,0
12,-22,-1001,0
8,-22,-1017,0
8,-22,-1001,0
16,-22,-1005,0
12,-22,-1005,0
12,-22,-997,0
8,-11,-1005,0
12,-22,-1001,0
12,-26,-997,0
8,-19,-982,0
12,-19,-1005,0
16,-15,-1005,0
12,-19,-982,0
12,-26,-1005,0
8,-19,-1009,0
16,-19,-1009,0
12,-19,-1009,0
20,-34,-1013,0
12,-26,-1005,0
16,-22,-1013,0
16,-22,-1033,0
8,-15,-1001,0
12,-22,-1001,0
8,-22,-1001,0
16,-19,-1001,0
12,-22,-1017,0
8,-26,-994,0
12,-22,-1001,0
20,-26,-1017,0
8,-26,-1009,0
16,-15,-997,0
12,-22,-1005,0
16,-22,-1009,0
12,-15,-1017,0
8,-19,-997,0
8,-19,-1009,0
20,-26,-997,0
12,-19,-1009,0
12,-22,-1005,0
16,-22,-997,0
20,-19,-1001,0
12,-26,-990,0
20,-19,-1001,0
16,-22,-1001,0
4,-15,-1013,0
12,-26,-997,0
8,-19,-1005,0
12,-22,-1001,0
16,-22,-1005,0
16,-22,-997,0
12,-22,-1005,0
12,-15,-997,0
16,-19,-1005,0
20,-15,-1001,0
12,-22,-1001,0
12,-19,-1001,0
16,-19,-1013,0
12,-19,-1001,0
12,-19,-1005,0
12,-19,-997,0
12,-19,-1001,0
8,-30,-1009,0
12,-19,-1001,0
12,-22,-997,0
16,-30,-994,0
16,-26,-1009,0
8,-11,-1001,0
16,-22,-1005,0
20,-19,-1009,0
20,-19,-1009,0
12,-26,-1005,0
12,-15,-1009,0
16,-19,-1005,0
8,-22,-1009,0
12,-19,-1001,0
16,-22,-1009,0
8,-19,-997,0
8,-19,-1001,0
16,-19,-997,0
12,-22,-1001,0
12,-22,-1013,0
12,-22,-1005,0
12,-22,-1001,0
12,-19,-997,0
12,-22,-997,0
12,-22,-1009,0
12,-26,-1009,0
12,-26,-997,0
23,-19,-1009,0
8,-15,-1005,0
20,-19,-1009,0
8,-11,-1005,0
8,-26,-1001,0
12,-26,-1013,0
16,-22,-1001,0
16,-26,-1001,0
23,-22,-1033,0
12,-19,-1005,0
8,-26,-1001,0
12,-30,-1005,0
8,-19,-1005,0
16,-22,-1021,0
12,-19,-1001,0
20,-19,-1009,0
20,-26,-997,0
12,-26,-1005,0
12,-11,-1005,0
16,-19,-1009,0
8,-30,-1009,0
12,-22,-1001,0
8,-22,-1009,0
16,-30,-997,0
8,-26,-1013,0
16,-15,-1005,0
12,-19,-1001,0
16,-11,-1001,0
12,-15,-1005,0
12,-19,-1001,0
20,-19,-1009,0
16,-22,-1005,0
16,-30,-1001,0
12,-22,-1001,0
16,-30,-1005,0
8,-19,-1001,0
16,-19,-1001,0
16,-19,-1017,0
16,-26,-1001,0
8,-19,-994,0
12,-22,-1001,0
12,-22,-1001,0
12,-26,-997,0
12,-26,-1001,0
12,-22,-1005,0
8,-19,-1017,0
16,-22,-997,0
8,-22,-1001,0
12,-26,-986,0
16,-19,-994,0
16,-19,-997,0
12,-19,-1009,0
12,-15,-1013,0
16,-19,-997,0
12,-22,-1013,0
12,-15,-1001,0
20,-30,-986,0
12,-22,-1009,0
16,-26,-1005,0
12,-22,-997,0
12,-30,-1001,0
12,-26,-1001,0
12,-22,-1001,0
8,-19,-1001,0
0,-22,-1021,0
16,-26,-1001,0
12,-15,-1005,0
12,-22,-1001,0
16,-19,-1001,0
16,-15,-1005,0
12,-19,-1009,0
16,-19,-997,0
20,-15,-990,0
16,-19,-1005,0
16,-22,-1001,0
8,-19,-1001,0
12,-19,-997,0
12,-15,-1001,0
8,-19,-1017,0
8,-22,-994,0
8,-26,-1001,0
20,-22,-997,0
12,-15,-1009,0
12,-19,-1001,0
16,-22,-1005,0
8,-22,-997,0
12,-26,-1001,0
8,-22,-1001,0
12,-26,-1013,0
20,-15,-1005,0
12,-19,-1009,0
12,-19,-1005,0
8,-19,-1001,0
20,-22,-1009,0
12,-19,-1005,0
8,-19,-1005,0
16,-26,-1017,0
16,-22,-1001,0
8,-19,-1005,0
16,-26,-997,0
8,-19,-1005,0
12,-26,-1013,0
12,-22,-1005,0
16,-22,-1001,0
12,-22,-990,0
12,-22,-1005,0
23,-22,-1005,0
12,-22,-990,0
12,-22,-1005,0
16,-30,-1005,0
12,-26,-1005,0
8,-15,-1005,0
16,-19,-997,0
20,-19,-1017,0
12,-22,-1009,0
12,-19,-997,0
16,-22,-1025,0
8,-22,-1009,0
8,-22,-997,0
12,-19,-1001,0
12,-15,-1005,0
12,-19,-1021,0
16,-22,-1009,0
12,-19,-1001,0
12,-19,-1013,0
12,-22,-1001,0
8,-26,-1005,0
12,-26,-1005,0
12,-22,-997,0
12,-22,-1013,0
12,-15,-1001,0
12,-19,-1009,0
23,-19,-994,0
16,-22,-997,0
12,-26,-1005,0
12,-22,-997,0
12,-19,-1001,0
12,-19,-1005,0
16,-19,-1001,0
16,-22,-997,0
12,-26,-1013,0
16,-22,-1009,0
12,-26,-1001,0
16,-30,-1005,0
12,-19,-1001,0
16,-26,-1005,0
12,-19,-1017,0
16,-22,-994,0
20,-22,-1013,0
16,-15,-1001,0
8,-22,-1001,0
16,-19,-997,0
12,-15,-1001,0
12,-19,-1001,0
20,-19,-1001,0
20,-15,-1005,0
16,-19,-1017,0
12,-22,-1009,0
8,-26,-1001,0
8,-26,-1001,0
12,-26,-1005,0
12,-19,-997,0
16,-19,-1005,0
16,-30,-997,0
12,-26,-962,0
12,-19,-997,0
16,-22,-997,0
8,-19,-997,0
8,-22,-997,0
12,-15,-994,0
12,-22,-1009,0
12,-15,-1017,0
16,-22,-1017,0
20,-22,-1009,0
20,-22,-997,0
16,-22,-997,0
4,-19,-1005,0
12,-22,-997,0
4,-19,-990,0
8,-22,-1009,0
12,-19,-1001,0
12,-22,-1005,0
8,-22,-1005,0
8,-22,-1005,0
12,-22,-997,0
8,-22,-1001,0
4,-22,-1001,0
20,-19,-1005,0
20,-15,-1005,0
12,-19,-1001,0
8,-26,-997,0
16,-19,-1005,0
20,-22,-997,0
20,-22,-1009,0
12,-19,-997,0
12,-22,-1001,0
8,-22,-1001,0
16,-19,-1009,0
12,-22,-1005,0
4,-11,-1001,0
20,-19,-1009,0
12,-19,-1025,0
12,-30,-997,0
16,-15,-997,0
20,-19,-1001,0
16,-19,-1005,0
8,-26,-1017,0
12,-19,-1001,0
12,-22,-1001,0
12,-26,-990,0
12,-19,-1001,0
16,-15,-994,0
20,-26,-982,0
12,-19,-1001,0
16,-22,-1021,0
8,-26,-1005,0
8,-15,-1005,0
8,-22,-997,0
8,-26,-1009,0
8,-19,-1005,0
4,-22,-1017,0
16,-22,-1005,0
16,-22,-1005,0
8,-19,-1001,0
12,-26,-994,0
20,-26,-997,0
12,-26,-997,0
4,-26,-1009,0
8,-15,-1013,0
12,-22,-1001,0
12,-22,-1005,0
8,-19,-1005,0
12,-22,-1001,0
12,-19,-990,0
4,-26,-1009,0
12,-22,-1005,0
8,-22,-1025,0
16,-26,-1001,0
12,-22,-990,0
16,-22,-997,0
12,-22,-997,0
12,-19,-1001,0
16,-19,-1005,0
16,-26,-1005,0
4,-22,-1017,0
12,-26,-1005,0
16,-19,-997,0
12,-22,-1001,0
12,-19,-1005,0
12,-22,-1001,0
16,-22,-1005,0
12,-15,-997,0
8,-26,-1009,0
12,-22,-1009,0
0,-26,-1005,0
12,-19,-1005,0
12,-19,-1025,0
12,-19,-1009,0
8,-26,-1005,0
16,-19,-1001,0
12,-26,-1009,0
12,-26,-997,0
12,-22,-997,0
16,-30,-997,0
20,-22,-986,0
16,-19,-1005,0
12,-22,-1005,0
16,-26,-1001,0
12,-22,-997,0
16,-26,-994,0
0,-19,-1001,0
8,-22,-1001,0
12,-30,-1029,0
12,-19,-1001,0
8,-15,-1001,0
16,-15,-1001,0
8,-26,-1013,0
12,-26,-994,0
4,-22,-1001,0
12,-30,-1009,0
16,-22,-1009,0
16,-19,-1009,0
12,-19,-1001,0
12,-19,-1013,0
12,-19,-1005,0
12,-22,-994,0
8,-19,-997,0
12,-26,-1005,0
20,-15,-997,0
12,-22,-994,0
8,-19,-994,0
20,-22,-1001,0
16,-19,-1001,0
12,-15,-1001,0
16,-26,-1005,0
8,-22,-1001,0
12,-22,-986,0
16,-15,-1005,0
12,-22,-1001,0
12,-22,-1005,0
20,-22,-1009,0
12,-22,-1005,0
16,-22,-1005,0
12,-19,-997,0
12,-22,-986,0
16,-22,-1013,0
12,-26,-990,0
12,-22,-997,0
8,-22,-997,0
12,-26,-1005,0
8,-19,-1005,0
16,-22,-1005,0
8,-30,-1033,0
16,-22,-1001,0
12,-15,-1009,0
12,-26,-1001,0
12,-22,-1005,0
8,-15,-1017,0
16,-22,-1001,0
20,-22,-1005,0
20,-26,-990,0
20,-22,-1001,0
16,-30,-986,0
16,-15,-1013,0
16,-19,-1005,0
20,-22,-997,0
12,-26,-1005,0
4,-19,-1009,0
4,-26,-1005,0
12,-22,-1013,0
12,-22,-1005,0
12,-26,-1009,0
12,-22,-1001,0
16,-34,-1001,0
12,-19,-1001,0
12,-26,-1009,0
4,-22,-1009,0
16,-26,-1005,0
20,-15,-1005,0
12,-22,-1001,0
8,-22,-1001,0
12,-26,-1005,0
8,-22,-1001,0
16,-19,-1009,0
16,-26,-994,0
12,-30,-1005,0
16,-22,-1009,0
16,-22,-1001,0
8,-26,-1009,0
12,-19,-1013,0
12,-22,-1013,0
12,-19,-1005,0
8,-22,-994,0
16,-19,-1013,0
12,-22,-1009,0
12,-26,-1005,0
8,-26,-1001,0
16,-22,-1017,0
12,-19,-1005,0
12,-26,-1009,0
16,-19,-1005,0
8,-26,-1001,0
16,-26,-1001,0
8,-15,-1005,0
8,-22,-997,0
12,-26,-1013,0
16,-22,-1005,0
12,-19,-1001,0
16,-26,-1001,0
12,-22,-1009,0
12,-22,-1009,0
12,-22,-1005,0
12,-15,-1013,0
16,-22,-1005,0
20,-22,-1001,0
16,-26,-1005,0
12,-19,-1005,0
16,-15,-994,0
20,-30,-1001,0
12,-26,-1009,0
12,-22,-1005,0
12,-26,-1001,0
20,-22,-1001,0
16,-22,-994,0
12,-26,-1001,0
8,-22,-994,0
8,-19,-997,0
16,-22,-994,0
12,-19,-1001,0
16,-19,-982,0
12,-26,-1001,0
16,-26,-1001,0
16,-22,-1009,0
8,-22,-986,0
16,-19,-1001,0
12,-22,-997,0
8,-26,-1005,0
8,-22,-1005,0
8,-26,-990,0
16,-19,-1005,0
20,-19,-997,0
16,-22,-1001,0
12,-15,-1001,0
8,-30,-997,0
16,-30,-1001,0
16,-22,-1013,0
4,-19,-1001,0
12,-22,-1001,0
8,-22,-1001,0
16,-22,-1005,0
0,-15,-1013,0
12,-26,-1009,0
16,-15,-1005,0
12,-22,-1001,0
12,-26,-1009,0
12,-22,-1005,0
12,-19,-997,0
16,-22,-1009,0
12,-22,-997,0
12,-22,-1005,0
12,-34,-997,0
12,-22,-1009,0
20,-19,-997,0
20,-19,-1001,0
8,-19,-1005,0
8,-22,-1009,0
8,-22,-1001,0
20,-19,-994,0
8,-26,-1005,0
16,-22,-1009,0
12,-19,-1005,0
12,-22,-1009,0
